InputID,TargetID,Distance
T082,T083,6972.62759
T082,T017,20711.38880
T082,T005,18972.44705
T082,T160,11682.33008
T082,T144,19741.58467
T082,T035,4685.58131
T082,T004,19738.88801
T082,T095,12109.46626
T082,T044,10260.56940
T082,T061,3041.09613
T082,T060,3662.07994
T082,T039,13904.49671
T082,T036,8094.14257
T082,T067,9835.66317
T082,T066,6113.70226
T082,T065,9514.27157
T082,T062,5733.80396
T082,T040,8409.53835
T082,T037,18187.14736
T082,T034,5775.33228
T082,T012,22599.72556
T082,T085,9111.87565
T083,T051,11602.07070
T083,T047,15386.85127
T083,T043,14358.55649
T083,T013,24804.46991
T083,T219,24630.63295
T083,T161,8032.25343
T083,T088,15476.41910
T083,T084,6890.37584
T083,T030,19203.20868
T083,T018,29057.75892
T083,T014,29043.19054
T083,T149,27431.51902
T083,T147,21736.51976
T083,T146,24484.38557
T083,T145,14129.83298
T083,T154,22662.53867
T083,T152,14585.05033
T083,T151,25044.56466
T083,T150,28929.86107
T083,T220,24755.37083
T083,T218,24469.52261
T083,T162,3745.55471
T083,T158,12591.08062
T083,T008,32208.02747
T083,T006,31313.34118
T083,T003,27125.05117
T083,T001,25138.84255
T083,T011,29187.86032
T083,T009,31294.28712
T083,T159,5438.95154
T083,T153,22132.65423
T083,T028,27114.29387
T083,T025,28303.70883
T083,T019,23487.79064
T083,T016,33948.34574
T083,T090,14133.40893
T083,T089,6015.40250
T083,T033,19257.22225
T083,T031,15281.58900
T083,T142,26945.82541
T083,T141,26991.38025
T083,T135,15137.09963
T083,T092,13126.18317
T083,T045,19617.52626
T083,T015,31202.47778
T083,T007,30566.96264
T083,T002,28287.28053
T083,T050,20247.45468
T083,T049,16655.21211
T083,T048,13594.89969
T083,T046,16093.31505
T083,T094,7278.23807
T083,T091,12930.36542
T083,T086,10238.47749
T083,T054,18937.82837
T083,T148,30315.79969
T083,T143,32072.10002
T083,T129,15296.62678
T083,T096,7631.11262
T083,T238,9699.71859
T083,T237,8872.52344
T083,T236,30602.35465
T083,T235,3895.30842
T083,T054C,19362.42537
T083,T094B,7627.79199
T083,T065A,13423.86914
T083,T227,2987.23994
T083,T225,11762.68403
T083,T223,30186.14097
T083,T222,22965.23293
T083,T230,21586.31510
T083,T229,4080.62439
T083,T226,6864.10634
T083,T224,22453.11578
T083,T232,18714.47466
T083,T231,26622.71042
T083,T035,12645.17478
T083,T228,24616.12103
T083,T234,25249.84868
T083,T233,33598.70448
T083,T002B,27445.30873
T083,T002A,28333.09986
T083,T221,11425.57398
T083,T157,10212.25597
T083,T156,12581.99519
T083,T027,28040.86665
T083,T090A,8979.44244
T083,T903,36180.79305
T083,T900,34914.28519
T083,T009,34793.64214
T083,T128A,2591.78820
T083,T200A,4302.05117
T083,T090C,10069.87580
T083,T090B,13988.56563
T083,T218B,24911.82856
T083,T218C,23393.23093
T083,T218A,25124.10386
T083,T200B,12591.00137
T083,T206,4405.56509
T083,T200,8802.82054
T083,T138,3123.02279
T083,T115,9014.95352
T083,T107,2815.69510
T083,T215,9004.20311
T083,T212,9366.79878
T083,T209,3975.24107
T083,T097,12235.37173
T083,T078,5845.02474
T083,T072,9338.63652
T083,T128,5903.98085
T083,T103,7293.56015
T083,T102,1278.90808
T083,T100,6375.94171
T083,T099,3723.29209
T083,T073,2264.38323
T083,T071,15737.34318
T083,T070,17879.97056
T083,T069,7473.98250
T083,T077,2740.60621
T083,T076,4961.99886
T083,T075,5016.23677
T083,T074,9844.98153
T083,T082,6972.62759
T083,T081,8082.89690
T083,T080,1842.69084
T083,T079,2669.35422
T083,T063,13788.84060
T083,T155,15833.79926
T083,T114,13105.45155
T083,T017,27655.19587
T083,T005,25938.77798
T083,T160,18396.23551
T083,T144,26713.19617
T083,T035,11658.11114
T083,T004,26594.00240
T083,T095,10914.38379
T083,T044,17189.00783
T083,T061,9026.65309
T083,T060,10553.55942
T083,T039,20825.66388
T083,T036,14741.11899
T083,T067,12888.76477
T083,T066,9534.16041
T083,T065,13702.88275
T083,T062,11313.71835
T083,T040,15313.24780
T083,T037,25137.01708
T083,T034,12747.83866
T083,T012,29363.32239
T083,T085,6000.18166
T114,T051,8484.86881
T114,T047,8415.81628
T114,T043,7387.65529
T114,T013,14459.84543
T114,T219,19390.46567
T114,T161,10226.85851
T114,T088,8513.99588
T114,T084,16451.46280
T114,T030,11289.00246
T114,T018,24317.45532
T114,T014,19522.01559
T114,T149,22487.17199
T114,T147,15125.63175
T114,T146,17950.03174
T114,T145,12521.77510
T114,T154,13391.72472
T114,T152,5530.94334
T114,T151,14089.42914
T114,T150,23666.22813
T114,T220,18733.95186
T114,T218,16609.50298
T114,T162,13035.44057
T114,T158,13117.39038
T114,T008,23530.24326
T114,T006,21859.89490
T114,T003,18467.80312
T114,T001,17217.60053
T114,T011,18083.99491
T114,T009,21310.25097
T114,T159,10287.01964
T114,T153,12265.22300
T114,T028,21267.03493
T114,T025,20087.04308
T114,T019,17085.35923
T114,T016,24445.91026
T114,T090,9649.16527
T114,T089,11067.52688
T114,T033,12343.68758
T114,T031,2233.30480
T114,T142,17464.25246
T114,T141,18211.64117
T114,T135,15215.78570
T114,T092,11987.70314
T114,T045,14848.18276
T114,T015,20804.93981
T114,T007,21968.05545
T114,T002,18126.55229
T114,T050,13857.50815
T114,T049,12781.59467
T114,T048,10237.22863
T114,T046,12333.47149
T114,T094,10460.97391
T114,T091,10161.84991
T114,T086,13239.84376
T114,T054,16219.31205
T114,T148,24633.03401
T114,T143,22790.11433
T114,T129,14615.10830
T114,T096,8906.72579
T114,T238,5595.47102
T114,T237,7479.84181
T114,T236,21950.80431
T114,T235,9449.21413
T114,T054C,16500.64649
T114,T094B,10458.61571
T114,T065A,2549.05961
T114,T227,13726.32618
T114,T225,6158.31459
T114,T223,20260.96261
T114,T222,14072.88169
T114,T230,11826.49006
T114,T229,9504.15874
T114,T226,6884.96516
T114,T224,17366.45177
T114,T232,13875.66056
T114,T231,21752.96664
T114,T035,3910.80761
T114,T228,17040.66231
T114,T234,16081.17172
T114,T233,24173.88949
T114,T002B,17561.49603
T114,T002A,18909.82769
T114,T221,22629.43270
T114,T157,6479.24771
T114,T156,2883.58727
T114,T027,20682.98656
T114,T090A,13739.93417
T114,T903,23918.32136
T114,T900,23346.22631
T114,T009,23935.36075
T114,T128A,15564.21405
T114,T200A,17323.17187
T114,T090C,15376.32296
T114,T090B,9957.13347
T114,T218B,16618.22986
T114,T218C,14989.58504
T114,T218A,17341.79811
T114,T200B,23316.34862
T114,T206,17504.55150
T114,T200,19897.55590
T114,T138,14929.47730
T114,T115,17984.76809
T114,T107,14933.59640
T114,T215,21139.53117
T114,T212,21267.84595
T114,T209,17080.66437
T114,T097,20349.84007
T114,T078,7262.36208
T114,T072,6319.17582
T114,T128,17661.06632
T114,T103,19779.11487
T114,T102,12175.06528
T114,T100,19285.13089
T114,T099,16718.06861
T114,T073,11648.57419
T114,T071,3818.94748
T114,T070,5077.90190
T114,T069,5891.48227
T114,T077,12695.09727
T114,T076,10051.25500
T114,T075,12576.51886
T114,T074,6426.61972
T114,T082,7815.65534
T114,T081,9408.07706
T114,T080,11401.69681
T114,T079,14902.17840
T114,T063,3108.09570
T114,T155,4304.22533
T114,T083,13105.45155
T114,T017,18294.28110
T114,T005,16264.04467
T114,T160,12265.90758
T114,T144,16435.53391
T114,T035,6468.81395
T114,T004,18244.22148
T114,T095,10835.33530
T114,T044,9756.97026
T114,T061,4775.12739
T114,T060,5558.26335
T114,T039,12592.08701
T114,T036,4308.42434
T114,T067,4431.23753
T114,T066,4110.46343
T114,T065,2610.64028
T114,T062,2084.28592
T114,T040,6154.88242
T114,T037,14441.47188
T114,T034,6511.13394
T114,T012,21423.81967
T114,T085,11315.99775
T155,T051,12785.18371
T155,T047,12309.87641
T155,T043,11404.48806
T155,T013,16400.27227
T155,T219,22894.45078
T155,T161,10715.46108
T155,T088,12398.48749
T155,T084,17624.90618
T155,T030,14611.38704
T155,T018,27765.06451
T155,T014,21570.85194
T155,T149,25944.75412
T155,T147,18514.42095
T155,T146,21197.30356
T155,T145,16784.17565
T155,T154,15986.44114
T155,T152,9348.52536
T155,T151,15665.01557
T155,T150,27012.58147
T155,T220,22079.51410
T155,T218,19520.41980
T155,T162,14806.04154
T155,T158,11952.54322
T155,T008,25785.31337
T155,T006,23830.45455
T155,T003,20964.82670
T155,T001,20069.68197
T155,T011,19264.38766
T155,T009,23030.95065
T155,T159,11773.89067
T155,T153,14681.27936
T155,T028,24551.03944
T155,T025,22675.62742
T155,T019,20413.95227
T155,T016,26290.00982
T155,T090,13815.41074
T155,T089,12233.74909
T155,T033,15857.61160
T155,T031,3095.73097
T155,T142,19650.31294
T155,T141,20671.89155
T155,T135,13460.08059
T155,T092,16278.47224
T155,T045,18660.37128
T155,T015,22311.72296
T155,T007,24318.87356
T155,T002,19913.85126
T155,T050,17388.25151
T155,T049,16839.68539
T155,T048,14470.62983
T155,T046,16428.20542
T155,T094,11222.88961
T155,T091,14432.76070
T155,T086,12942.52207
T155,T054,20272.87134
T155,T148,27845.44335
T155,T143,24804.09381
T155,T129,18877.31830
T155,T096,9761.83612
T155,T238,6464.18489
T155,T237,8083.15398
T155,T236,24280.39688
T155,T235,12623.22727
T155,T054C,20527.17182
T155,T094B,11085.84129
T155,T065A,2481.71919
T155,T227,15720.05465
T155,T225,5369.99078
T155,T223,22063.37230
T155,T222,16773.17126
T155,T230,14345.52524
T155,T229,11840.47331
T155,T226,10550.13783
T155,T224,20991.80671
T155,T232,17729.20389
T155,T231,25251.25613
T155,T035,3344.02253
T155,T228,20022.17745
T155,T234,18506.22969
T155,T233,26065.96029
T155,T002B,19536.05987
T155,T002A,21039.43952
T155,T221,23847.11088
T155,T157,10759.90883
T155,T156,3255.07567
T155,T027,23550.11388
T155,T090A,13917.87849
T155,T903,23799.22556
T155,T900,23920.48352
T155,T009,25019.39458
T155,T128A,18053.52267
T155,T200A,19781.02521
T155,T090C,15376.52509
T155,T090B,14149.69609
T155,T218B,19370.56610
T155,T218C,17812.99853
T155,T218A,20235.30871
T155,T200B,24296.44420
T155,T206,20090.68864
T155,T200,21243.19784
T155,T138,17015.82439
T155,T115,18768.16515
T155,T107,17117.90235
T155,T215,22863.05120
T155,T212,22870.40781
T155,T209,19720.82541
T155,T097,20596.67125
T155,T078,10274.49705
T155,T072,7074.68966
T155,T128,19440.82529
T155,T103,21754.34061
T155,T102,14717.96674
T155,T100,21566.36657
T155,T099,19172.13372
T155,T073,14807.09971
T155,T071,617.35582
T155,T070,2857.50103
T155,T069,8382.37399
T155,T077,16006.80310
T155,T076,13701.92357
T155,T075,16283.55860
T155,T074,10681.67022
T155,T082,11699.13530
T155,T081,13535.80492
T155,T080,14009.09430
T155,T079,17997.08643
T155,T063,7008.34050
T155,T114,4304.22533
T155,T083,15833.79926
T155,T017,20488.61589
T155,T005,18433.36419
T155,T160,15974.28589
T155,T144,18263.77050
T155,T035,10762.73204
T155,T004,20877.20159
T155,T095,10136.76531
T155,T044,13386.33360
T155,T061,8723.66649
T155,T060,9847.34500
T155,T039,15678.85242
T155,T036,7921.72504
T155,T067,3341.67363
T155,T066,6328.68744
T155,T065,2217.62361
T155,T062,6206.23033
T155,T040,9810.35709
T155,T037,16163.85486
T155,T034,10729.34232
T155,T012,24055.68402
T155,T085,12465.36674
T063,T051,6223.46285
T063,T047,5351.47896
T063,T043,4397.53939
T063,T013,11940.42550
T063,T219,16282.51887
T063,T161,12584.10393
T063,T088,5446.04112
T063,T084,18197.75900
T063,T030,8217.07488
T063,T018,21210.11647
T063,T014,16854.96946
T063,T149,19379.83173
T063,T147,12028.59682
T063,T146,14868.49203
T063,T145,9927.43811
T063,T154,10559.83880
T063,T152,2427.33237
T063,T151,11794.41652
T063,T150,20565.23182
T063,T220,15636.98973
T063,T218,13617.22938
T063,T162,14517.05016
T063,T158,15960.00300
T063,T008,20735.43950
T063,T006,19204.74719
T063,T003,15612.46814
T063,T001,14240.42385
T063,T011,15911.50692
T063,T009,18783.80740
T063,T159,12113.34218
T063,T153,9547.84120
T063,T028,18174.83330
T063,T025,17183.49251
T063,T019,13992.83498
T063,T016,21827.41278
T063,T090,6840.50372
T063,T089,13036.31864
T063,T033,9238.54029
T063,T031,4069.00337
T063,T142,14758.38743
T063,T141,15373.88850
T063,T135,18171.49233
T063,T092,9541.82101
T063,T045,11771.29693
T063,T015,18397.39200
T063,T007,19144.41037
T063,T002,15611.50591
T063,T050,10750.23344
T063,T049,9832.58300
T063,T048,7571.69996
T063,T046,9420.46457
T063,T094,12677.66824
T063,T091,7630.93136
T063,T086,15801.91602
T063,T054,13267.97388
T063,T148,21547.27060
T063,T143,20106.27339
T063,T129,12005.24764
T063,T096,11176.23505
T063,T238,8177.99756
T063,T237,9972.00997
T063,T236,19135.96532
T063,T235,9907.07117
T063,T054C,13528.29693
T063,T094B,12740.14103
T063,T065A,5644.12924
T063,T227,15011.99279
T063,T225,9140.03492
T063,T223,17706.19849
T063,T222,11183.36168
T063,T230,9067.55207
T063,T229,10783.37504
T063,T226,6970.10577
T063,T224,14261.31226
T063,T232,10810.02735
T063,T231,18644.91527
T063,T035,6996.52751
T063,T228,14024.38529
T063,T234,13283.56380
T063,T233,21535.02061
T063,T002B,14958.65222
T063,T002A,16211.81056
T063,T221,24211.31339
T063,T157,4878.35257
T063,T156,5966.15351
T063,T027,17683.30644
T063,T090A,16092.96941
T063,T903,22437.55944
T063,T900,21436.36028
T063,T009,21718.08861
T063,T128A,16363.41179
T063,T200A,18090.88243
T063,T090C,17762.59641
T063,T090B,7196.19674
T063,T218B,13680.27472
T063,T218C,12040.48659
T063,T218A,14350.47097
T063,T200B,25036.26581
T063,T206,18149.87542
T063,T200,21447.92625
T063,T138,16092.62203
T063,T115,19919.91718
T063,T107,16018.06851
T063,T215,22402.20721
T063,T212,22614.75951
T063,T209,17688.37978
T063,T097,22522.04804
T063,T078,8157.28361
T063,T072,8860.99497
T063,T128,18965.85525
T063,T103,20882.07394
T063,T102,13084.22956
T063,T100,20151.90120
T063,T099,17508.36627
T063,T073,11956.05320
T063,T071,6429.80428
T063,T070,6693.71011
T063,T069,7499.36151
T063,T077,12755.13624
T063,T076,9804.55924
T063,T075,12080.50518
T063,T074,5013.76937
T063,T082,7368.33085
T063,T081,8216.27168
T063,T080,12299.46499
T063,T079,15118.61247
T063,T155,7008.34050
T063,T114,3108.09570
T063,T083,13788.84060
T063,T017,15573.48240
T063,T005,13584.94455
T063,T160,9164.51610
T063,T144,13930.71489
T063,T035,4235.66059
T063,T004,15337.35716
T063,T095,13602.20045
T063,T044,6648.92042
T063,T061,4762.28679
T063,T060,4011.88870
T063,T039,9575.42106
T063,T036,1296.57386
T063,T067,7527.86294
T063,T066,6302.46362
T063,T065,5677.20631
T063,T062,3019.30466
T063,T040,3053.85578
T063,T037,12047.33597
T063,T034,3874.32245
T063,T012,18496.70572
T063,T085,13280.70078
T115,T051,19777.90621
T115,T047,23066.19008
T115,T043,21913.15937
T115,T013,31789.48241
T115,T219,33195.11191
T115,T161,8057.60903
T115,T088,23167.79793
T115,T084,2127.42236
T115,T030,26899.21659
T115,T018,37786.38683
T115,T014,36487.22178
T115,T149,36103.17217
T115,T147,29915.23902
T115,T146,32770.05701
T115,T145,22871.67176
T115,T154,30048.26639
T115,T152,21482.46296
T115,T151,31713.88902
T115,T150,37571.26850
T115,T220,33165.43808
T115,T218,32396.32604
T115,T162,5910.54284
T115,T158,9059.56647
T115,T008,40029.52226
T115,T006,38822.67265
T115,T003,34861.10144
T115,T001,33065.99899
T115,T011,35827.85008
T115,T009,38567.97933
T115,T159,7806.61615
T115,T153,29258.11506
T115,T028,35613.71449
T115,T025,36213.08943
T115,T019,31776.27423
T115,T016,41472.50517
T115,T090,22328.73965
T115,T089,6925.89949
T115,T033,27245.76765
T115,T031,19686.02944
T115,T142,34365.19111
T115,T141,34681.04672
T115,T135,10466.09927
T115,T092,21870.00326
T115,T045,28116.39117
T115,T015,38269.92125
T115,T007,38390.30371
T115,T002,35430.74978
T115,T050,28419.77999
T115,T049,25178.27295
T115,T048,21983.70427
T115,T046,24603.63159
T115,T094,7621.29762
T115,T091,21370.66656
T115,T086,6609.61040
T115,T054,27737.05121
T115,T148,38901.65542
T115,T143,39662.90674
T115,T129,24201.50835
T115,T096,9165.39849
T115,T238,12609.21341
T115,T237,10779.31454
T115,T236,38407.85611
T115,T235,11664.54582
T115,T054C,28156.04389
T115,T094B,7709.87352
T115,T065A,16983.73971
T115,T227,6119.39252
T115,T225,13429.68406
T115,T223,37471.29411
T115,T222,30502.35237
T115,T230,28737.19931
T115,T229,9487.34910
T115,T226,14117.95624
T115,T224,30989.57929
T115,T232,27160.18819
T115,T231,35292.74179
T115,T035,15528.36789
T115,T228,32631.22611
T115,T234,32752.89141
T115,T233,41151.34010
T115,T002B,34702.14145
T115,T002A,35804.58056
T115,T221,5336.21792
T115,T157,17855.43909
T115,T156,16062.92963
T115,T027,36200.18998
T115,T090A,5113.56654
T115,T903,41889.47977
T115,T900,41270.38907
T115,T009,41637.41737
T115,T128A,7716.47752
T115,T200A,7777.69877
T115,T090C,4310.54208
T115,T090B,22272.22018
T115,T218B,32715.04680
T115,T218C,31113.95613
T115,T218A,33092.80967
T115,T200B,5544.32189
T115,T206,8503.14956
T115,T200,3425.81075
T115,T138,6013.64386
T115,T107,6409.82676
T115,T215,5861.48547
T115,T212,5448.85992
T115,T209,8684.14750
T115,T097,3221.98248
T115,T078,12196.98048
T115,T072,11901.27805
T115,T128,4481.02894
T115,T103,6198.62485
T115,T102,8574.12564
T115,T100,7515.60777
T115,T099,7640.51185
T115,T073,11086.01338
T115,T071,18973.43586
T115,T070,21488.10604
T115,T069,12420.57414
T115,T077,11753.14150
T115,T076,13546.96624
T115,T075,14031.17024
T115,T074,17462.25123
T115,T082,14878.85598
T115,T081,16620.28261
T115,T080,9091.67280
T115,T079,10755.34852
T115,T063,19919.91718
T115,T155,18768.16515
T115,T114,17984.76809
T115,T083,9014.95352
T115,T017,35138.56800
T115,T005,33254.81602
T115,T160,26538.22886
T115,T144,33771.34983
T115,T035,19251.99753
T115,T004,34422.26779
T115,T095,9305.64410
T115,T044,24897.41027
T115,T061,15659.79365
T115,T060,17858.46082
T115,T039,28502.85337
T115,T036,21131.34922
T115,T067,15433.78798
T115,T066,13885.50641
T115,T065,17228.82253
T115,T062,16936.63254
T115,T040,22270.03179
T115,T037,31950.92667
T115,T034,20258.93567
T115,T012,37380.37311
T115,T085,6677.68404
T138,T051,14575.22938
T138,T047,18235.33919
T138,T043,17160.17831
T138,T013,27493.10591
T138,T219,27725.35174
T138,T161,7507.34631
T138,T088,18329.19448
T138,T084,3929.37113
T138,T030,22077.42253
T138,T018,32175.43299
T138,T014,31878.59054
T138,T149,30542.85013
T138,T147,24747.50928
T138,T146,27524.60864
T138,T145,17242.94338
T138,T154,25461.21119
T138,T152,17170.92571
T138,T151,27637.96490
T138,T150,32037.93532
T138,T220,27822.02277
T138,T218,27423.42394
T138,T162,2402.74069
T138,T158,11304.97805
T138,T008,35149.17510
T138,T006,34171.60560
T138,T003,30035.03885
T138,T001,28094.28638
T138,T011,31790.20767
T138,T009,34087.75884
T138,T159,5392.80642
T138,T153,24851.29174
T138,T028,30199.65953
T138,T025,31260.68134
T138,T019,26527.23771
T138,T016,36815.46831
T138,T090,17125.81815
T138,T089,5384.09141
T138,T033,22213.26968
T138,T031,16987.74182
T138,T142,29768.79682
T138,T141,29888.72249
T138,T135,13620.56593
T138,T092,16238.63797
T138,T045,22695.78845
T138,T015,33937.25863
T138,T007,33506.04908
T138,T002,31035.53198
T138,T050,23253.64188
T138,T049,19733.94745
T138,T048,16635.84892
T138,T046,19168.45355
T138,T094,6735.46807
T138,T091,15981.75093
T138,T086,8699.82172
T138,T054,22058.84360
T138,T148,33416.74735
T138,T143,34953.56923
T138,T129,18418.46253
T138,T096,7686.78140
T138,T238,10578.83620
T138,T237,9257.80875
T138,T236,33536.97792
T138,T235,6544.21620
T138,T054C,22483.16708
T138,T094B,7047.45651
T138,T065A,14759.41668
T138,T227,1313.50165
T138,T225,12293.60721
T138,T223,32980.11388
T138,T222,25808.79375
T138,T230,24309.90332
T138,T229,5426.45645
T138,T226,9419.58241
T138,T224,25541.40509
T138,T232,21780.62573
T138,T231,29733.57611
T138,T035,13690.99461
T138,T228,27592.72288
T138,T234,28091.31552
T138,T233,36472.76793
T138,T002B,30223.60217
T138,T002A,31174.32212
T138,T221,8431.08437
T138,T157,12997.73591
T138,T156,13854.22609
T138,T027,31057.44260
T138,T090A,7173.19877
T138,T903,38523.30590
T138,T900,37450.38392
T138,T009,37473.22333
T138,T128A,1993.91878
T138,T200A,3127.20804
T138,T090C,7863.87759
T138,T090B,17004.04367
T138,T218B,27834.46605
T138,T218C,26289.53759
T138,T218A,28090.07450
T138,T200B,9529.76734
T138,T206,3713.77821
T138,T200,5740.42533
T138,T115,6013.64386
T138,T107,421.84498
T138,T215,6311.31153
T138,T212,6558.60932
T138,T209,3593.20004
T138,T097,9228.74163
T138,T078,7935.64131
T138,T072,10044.12933
T138,T128,2934.22546
T138,T103,4849.70965
T138,T102,3140.76100
T138,T100,4575.97864
T138,T099,2612.37611
T138,T073,5350.57775
T138,T071,17027.12386
T138,T070,19356.67409
T138,T069,9046.32405
T138,T077,5808.39048
T138,T076,8003.00066
T138,T075,8088.02410
T138,T074,12615.73349
T138,T082,9797.10646
T138,T081,11137.24545
T138,T080,3880.87203
T138,T079,4794.89047
T138,T063,16092.62203
T138,T155,17015.82439
T138,T114,14929.47730
T138,T083,3123.02279
T138,T017,30497.97112
T138,T005,28729.26360
T138,T160,21389.93062
T138,T144,29431.23086
T138,T035,14445.59183
T138,T004,29527.02411
T138,T095,10149.14413
