Date,Average of Temp (F),Max of Temp (F),Min of Temp (F),Average of RH (%),Average of Dewpt (F),Average of Wind Spd (mph),Sum of Precip (in),Location,Lat,Lon,Elev,Month,Day,Year,MaxT7,MaxT14,MaxT21,MinT7,MinT14,MinT21,AvgT7,AvgT14,AvgT21,AvgT28,Rain7,Rain10,Rain14,Rain17,Rain21,Rain24,Rain28,MaxR7,MaxR14,MaxR21,MaxR2d7,MaxR2d14,MaxR2d21,Rain7d7,Rain7d14,Ran7d21,Ran14d7,Rain14d14,Rain14d21,Rain21d7,Rain21d14,Rain21d21
5/20/2013,78.58333333,88,66,56.91666667,60.20833333,13.66666667,1.09,CHICAGO OHARE INTL AP,41.995,-87.9336,662,5,20,2013,90,90,90,39,38,34,66.76785714,61.19642857,58.14484127,56.64136905,0,0.13,0.45,0.52,0.63,0.63,0.82,0,0.32,0.32,0,0.45,0.45,0.45,0.18,0.19,0.63,0.37,1.6,0.82,1.78,2.77
5/21/2013,71.58333333,80,64,74.29166667,62.54166667,12.08333333,0.56,CHICAGO OHARE INTL AP,41.995,-87.9336,662,5,21,2013,90,90,90,53,38,34,70.70833333,62.55357143,59.87301587,57.20982143,1.09,1.09,1.54,1.56,1.72,1.72,1.85,1.09,1.09,1.09,1.09,1.09,1.09,0.45,0.18,0.13,0.63,0.31,1.6,0.76,1.78,2.6
5/22/2013,65.79166667,72,52,83,60.25,7.125,1.35,CHICAGO OHARE INTL AP,41.995,-87.9336,662,5,22,2013,88,90,90,56,38,38,70.70833333,63.19047619,61.32539683,57.29166667,1.65,1.65,2.1,2.1,2.28,2.28,2.41,1.09,1.09,1.09,1.65,1.65,1.65,0.45,0.18,0.13,0.63,0.31,1.09,0.76,1.27,2.6
5/23/2013,48.625,53,42,78.375,42.08333333,14.83333333,0.06,CHICAGO OHARE INTL AP,41.995,-87.9336,662,5,23,2013,88,90,90,52,38,38,69.57142857,63.18154762,60.98611111,57.38839286,3,3,3.45,3.45,3.63,3.63,3.63,1.35,1.35,1.35,1.91,1.91,1.91,0.45,0.18,0,0.63,0.18,1.02,0.63,1.2,2.58
5/24/2013,48.91666667,56,41,55.08333333,33.08333333,7.875,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,5,24,2013,88,90,90,42,38,38,66.9047619,62.36011905,61.03968254,57.57886905,3.06,3.06,3.19,3.51,3.58,3.69,3.69,1.35,1.35,1.35,1.91,1.91,1.91,0.13,0.39,0.11,0.52,0.5,1.11,0.63,1.5,2.69
5/25/2013,50.625,57,45,58.5,36.625,5.125,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,5,25,2013,88,90,90,41,38,38,65.19642857,62.59226191,61.27579365,57.875,3.06,3.06,3.06,3.51,3.53,3.69,3.69,1.35,1.35,1.35,1.91,1.91,1.91,0,0.47,0.16,0.47,0.63,1.16,0.63,1.63,2.53
5/26/2013,56.41666667,67,44,62.41666667,43.54166667,7.416666667,0.02,CHICAGO OHARE INTL AP,41.995,-87.9336,662,5,26,2013,88,90,90,41,38,38,62.67261905,62.625,60.92857143,58.15625,3.06,3.06,3.06,3.51,3.51,3.69,3.69,1.35,1.35,1.35,1.91,1.91,1.91,0,0.45,0.18,0.45,0.63,1.18,0.63,1.63,1.78
5/27/2013,57.54166667,62,54,87.41666667,53.91666667,9,0.23,CHICAGO OHARE INTL AP,41.995,-87.9336,662,5,27,2013,88,90,90,41,39,38,60.07738095,63.42261905,60.8234127,58.62797619,3.08,3.08,3.08,3.21,3.53,3.6,3.71,1.35,1.35,1.35,1.91,1.91,1.91,0,0.45,0.18,0.45,0.63,0.37,0.63,0.82,1.78
5/28/2013,68.29166667,75,56,88.41666667,64.75,10.16666667,0.2,CHICAGO OHARE INTL AP,41.995,-87.9336,662,5,28,2013,80,90,90,41,41,38,57.07142857,63.88988095,60.72619048,59.17261905,2.22,3.31,3.31,3.31,3.76,3.78,3.94,1.35,1.35,1.35,1.91,1.91,1.91,1.09,0.45,0.18,1.54,0.63,0.31,1.72,0.76,1.78
5/29/2013,73.45833333,83,64,73.33333333,64.08333333,8.541666667,0.01,CHICAGO OHARE INTL AP,41.995,-87.9336,662,5,29,2013,75,88,90,41,41,38,56.60119048,63.65476191,60.99404762,60.14434524,1.86,3.51,3.51,3.51,3.96,3.96,4.14,1.35,1.35,1.35,1.91,1.91,1.91,1.65,0.45,0.18,2.1,0.63,0.31,2.28,0.76,1.27
5/30/2013,74.5,83,64,74.58333333,65.875,14.875,0.51,CHICAGO OHARE INTL AP,41.995,-87.9336,662,5,30,2013,83,88,90,41,41,38,57.69642857,63.63392857,61.3531746,60.16369048,0.52,3.52,3.52,3.52,3.97,3.97,4.15,0.23,1.35,1.35,1.41,1.91,1.91,3,0.45,0.18,3.45,0.63,0.18,3.63,0.63,1.2
5/31/2013,71.29166667,77,65,81.41666667,65.20833333,12,0.3,CHICAGO OHARE INTL AP,41.995,-87.9336,662,5,31,2013,83,88,90,41,41,38,61.39285714,64.14880952,62.03769841,61.12797619,0.97,2.94,4.03,4.03,4.16,4.48,4.55,0.51,1.35,1.35,0.52,1.91,1.91,3.06,0.13,0.39,3.19,0.52,0.5,3.58,0.63,1.5
6/1/2013,67.95833333,74,63,82.16666667,62.25,12.875,0.56,CHICAGO OHARE INTL AP,41.995,-87.9336,662,6,1,2013,83,88,90,44,41,38,64.58928572,64.89285714,63.25793651,62.10416667,1.27,2.68,4.33,4.33,4.33,4.78,4.8,0.51,1.35,1.35,0.81,1.91,1.91,3.06,0,0.47,3.06,0.47,0.63,3.53,0.63,1.63
6/2/2013,52.95833333,62,44,86.875,49.29166667,6.166666667,0.01,CHICAGO OHARE INTL AP,41.995,-87.9336,662,6,2,2013,83,88,90,44,41,38,67.06547619,64.86904762,64.10515873,62.46279762,1.83,1.89,4.89,4.89,4.89,5.34,5.34,0.56,1.35,1.35,0.86,1.91,1.91,3.06,0,0.45,3.06,0.45,0.63,3.51,0.63,1.63
6/3/2013,55.95833333,67,43,62.70833333,42.125,4.666666667,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,6,3,2013,83,88,90,44,41,39,66.57142857,63.32440476,64.47222222,62.26041667,1.82,1.84,4.9,4.9,4.9,5.03,5.35,0.56,1.35,1.35,0.86,1.91,1.91,3.08,0,0.45,3.08,0.45,0.63,3.53,0.63,0.82
6/4/2013,60.75,71,50,57.91666667,44.91666667,6.5,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,6,4,2013,83,83,90,43,41,41,66.34523809,61.70833333,64.70833333,62.13095238,1.59,1.84,3.81,4.9,4.9,4.9,5.35,0.56,1.35,1.35,0.86,1.91,1.91,2.22,1.09,0.45,3.31,1.54,0.63,3.76,1.72,0.76
6/5/2013,61.20833333,73,54,64.04166667,48.5,8.333333333,0.01,CHICAGO OHARE INTL AP,41.995,-87.9336,662,6,5,2013,83,83,88,43,41,41,65.26785714,60.93452381,64.19246032,62.0625,1.39,1.84,3.25,4.9,4.9,4.9,5.35,0.56,1.35,1.35,0.86,1.91,1.91,1.86,1.65,0.45,3.51,2.1,0.63,3.96,2.28,0.76
6/6/2013,56.75,63,52,79.29166667,50.33333333,9.041666667,0.15,CHICAGO OHARE INTL AP,41.995,-87.9336,662,6,6,2013,83,83,88,43,41,41,63.51785714,60.60714286,63.5952381,61.89434524,1.39,1.83,1.91,4.91,4.91,4.91,5.36,0.56,0.56,1.35,0.86,1.41,1.91,0.52,3,0.45,3.52,3.45,0.63,3.97,3.63,0.63
6/7/2013,59.5,68,52,59.70833333,44.75,9.916666667,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,6,7,2013,77,83,88,43,41,41,60.98214286,61.1875,63.09325397,61.77380952,1.03,1.75,2,3.97,5.06,5.06,5.19,0.56,0.56,1.35,0.86,0.86,1.91,0.97,3.06,0.13,4.03,3.19,0.52,4.16,3.58,0.63
6/8/2013,62.58333333,72,50,52.875,43.41666667,5.333333333,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,6,8,2013,74,83,88,43,43,41,59.29761905,61.94345238,63.02777778,62.26785714,0.73,1.55,2,3.41,5.06,5.06,5.06,0.56,0.56,1.35,0.86,0.86,1.91,1.27,3.06,0,4.33,3.06,0.47,4.33,3.53,0.63
6/9/2013,70.08333333,79,56,60.41666667,55.33333333,8.791666667,0.01,CHICAGO OHARE INTL AP,41.995,-87.9336,662,6,9,2013,73,83,88,43,43,41,58.5297619,62.79761905,62.75595238,62.71130952,0.17,1.54,2,2.06,5.06,5.06,5.06,0.15,0.56,1.35,0.57,0.86,1.91,1.83,3.06,0,4.89,3.06,0.45,4.89,3.51,0.63
6/10/2013,68.625,75,61,82.75,63.08333333,4.291666667,0.26,CHICAGO OHARE INTL AP,41.995,-87.9336,662,6,10,2013,79,83,88,43,43,41,60.97619047,63.77380952,62.54166667,63.59821429,0.17,1.04,1.99,2.01,5.07,5.07,5.07,0.15,0.56,1.35,0.16,0.86,1.91,1.82,3.08,0,4.9,3.08,0.45,4.9,3.53,0.63
6/11/2013,73.79166667,83,60,68.83333333,62.25,4.833333333,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,6,11,2013,79,83,83,50,43,41,62.78571428,64.56547619,62.06746032,64.22767857,0.43,1,2.02,2.27,4.24,5.33,5.33,0.26,0.56,1.35,0.27,0.86,1.91,1.59,2.22,1.09,3.81,3.31,1.54,4.9,3.76,1.72
6/12/2013,71.83333333,85,63,77.83333333,64.375,8,0.75,CHICAGO OHARE INTL AP,41.995,-87.9336,662,6,12,2013,83,83,83,50,43,41,64.64880952,64.95833333,62.17261905,64.30654762,0.43,0.44,1.82,2.27,3.68,5.33,5.33,0.26,0.56,1.35,0.27,0.86,1.91,1.39,1.86,1.65,3.25,3.51,2.1,4.9,3.96,2.28
6/13/2013,65.25,73,58,67.66666667,53.95833333,12.20833333,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,6,13,2013,85,85,85,50,43,41,66.16666667,64.8422619,62.46031746,64.23809524,1.17,1.18,2.56,3,3.08,6.08,6.08,0.75,0.75,0.75,0.75,0.86,1.41,1.39,0.52,3,1.91,3.52,3.45,4.91,3.97,3.63
6/14/2013,64.625,76,57,61.70833333,50.875,7.833333333,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,6,14,2013,85,85,85,50,43,41,67.38095238,64.18154762,63.25198413,64.16517857,1.02,1.18,2.05,2.77,3.02,4.99,6.08,0.75,0.75,0.75,0.75,0.86,0.86,1.03,0.97,3.06,2,4.03,3.19,5.06,4.16,3.58
6/15/2013,70.25,79,60,74.95833333,61.95833333,7.625,0.17,CHICAGO OHARE INTL AP,41.995,-87.9336,662,6,15,2013,85,85,85,50,43,43,68.11309524,63.70535714,64,64.29910714,1.02,1.18,1.75,2.57,3.02,4.43,6.08,0.75,0.75,0.75,0.75,0.86,0.86,0.73,1.27,3.06,2,4.33,3.06,5.06,4.33,3.53
6/16/2013,76.79166667,86,69,61.41666667,62.125,8.958333333,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,6,16,2013,85,85,85,56,43,43,69.20833333,63.86904762,64.93452381,64.36904762,1.19,1.34,1.36,2.73,3.19,3.25,6.25,0.75,0.75,0.75,0.75,0.75,0.86,0.17,1.83,3.06,2,4.89,3.06,5.06,4.89,3.51
6/17/2013,74.33333333,88,59,55,55.08333333,8.083333333,0.03,CHICAGO OHARE INTL AP,41.995,-87.9336,662,6,17,2013,86,86,86,57,43,43,70.16666667,65.57142857,65.9047619,64.44791667,1.18,1.19,1.35,2.22,3.17,3.19,6.25,0.75,0.75,0.75,0.75,0.75,0.86,0.17,1.82,3.08,1.99,4.9,3.08,5.07,4.9,3.53
6/18/2013,60.79166667,69,56,74.33333333,52.25,11.625,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,6,18,2013,88,88,88,57,50,43,70.98214286,66.88392857,66.70436508,64.29613095,0.95,1.22,1.38,1.95,2.97,3.22,5.19,0.75,0.75,0.75,0.75,0.75,0.86,0.43,1.59,2.22,2.02,3.81,3.31,4.24,4.9,3.76
6/19/2013,65.5,75,54,52.04166667,45.91666667,6.916666667,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,6,19,2013,88,88,88,56,50,43,69.125,66.88690476,66.34722222,63.91071429,0.95,1.22,1.38,1.39,2.77,3.22,4.63,0.75,0.75,0.75,0.75,0.75,0.86,0.43,1.39,1.86,1.82,3.25,3.51,3.68,4.9,3.96
6/20/2013,74.08333333,85,59,57.95833333,58.04166667,5.916666667,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,6,20,2013,88,88,88,54,50,43,68.2202381,67.19345238,65.96825397,63.90029762,0.2,1.21,1.37,1.38,2.76,3.2,3.28,0.17,0.75,0.75,0.75,0.75,0.86,1.17,1.39,0.52,2.56,1.91,3.52,3.08,4.91,3.97
6/21/2013,73.54166667,82,68,75.20833333,65.125,9.5,0.79,CHICAGO OHARE INTL AP,41.995,-87.9336,662,6,21,2013,88,88,88,54,50,43,69.48214286,68.43154762,65.9484127,64.80952381,0.2,0.95,1.22,1.38,2.25,2.97,3.22,0.17,0.75,0.75,0.17,0.75,0.86,1.02,1.03,0.97,2.05,2,4.03,3.02,5.06,4.16
6/22/2013,73.29166667,79,69,81.83333333,67.45833333,8.333333333,0.04,CHICAGO OHARE INTL AP,41.995,-87.9336,662,6,22,2013,88,88,88,54,50,43,70.75595238,69.43452381,66.05555555,65.6889881,0.99,1.74,2.01,2.17,2.74,3.56,4.01,0.79,0.79,0.79,0.79,0.79,0.86,1.02,0.73,1.27,1.75,2,4.33,3.02,5.06,4.33
6/23/2013,76.41666667,87,66,75.41666667,67.83333333,11.5,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,6,23,2013,88,88,88,54,54,43,71.19047619,70.19940476,66.30952381,66.4985119,0.86,1.03,2.05,2.2,2.22,3.59,4.05,0.79,0.79,0.79,0.83,0.83,0.83,1.19,0.17,1.83,1.36,2,4.89,3.19,5.06,4.89
6/24/2013,74.58333333,89,68,77.25,66.58333333,9.625,0.18,CHICAGO OHARE INTL AP,41.995,-87.9336,662,6,24,2013,88,88,88,54,54,43,71.13690476,70.65178572,67.4265873,67.21279762,0.86,1.03,2.04,2.05,2.21,3.08,4.03,0.79,0.79,0.79,0.83,0.83,0.83,1.18,0.17,1.82,1.35,1.99,4.9,3.17,5.07,4.9
6/25/2013,75,84,68,80,68.54166667,6.833333333,0.03,CHICAGO OHARE INTL AP,41.995,-87.9336,662,6,25,2013,89,89,89,54,54,50,71.17261905,71.07738095,68.31349206,67.82142857,1.01,1.21,1.96,2.23,2.39,2.96,3.98,0.79,0.79,0.79,0.83,0.83,0.83,0.95,0.43,1.59,1.38,2.02,3.81,2.97,4.24,4.9
6/26/2013,71.79166667,79,66,83.58333333,66.625,7.333333333,1.48,CHICAGO OHARE INTL AP,41.995,-87.9336,662,6,26,2013,89,89,89,54,54,50,73.20238095,71.16369048,68.99206349,68.0610119,1.04,1.07,1.99,2.26,2.42,2.43,3.81,0.79,0.79,0.79,0.83,0.83,0.83,0.95,0.43,1.39,1.38,1.82,3.25,2.77,3.68,4.9
6/27/2013,76.66666667,90,66,73.625,66.875,7.875,0.92,CHICAGO OHARE INTL AP,41.995,-87.9336,662,6,27,2013,89,89,89,59,54,50,74.10119048,71.16071429,69.49603175,68.0014881,2.52,2.55,2.72,3.73,3.89,3.9,5.28,1.48,1.48,1.48,1.51,1.51,1.51,0.2,1.17,1.39,1.37,2.56,1.91,2.76,3.08,4.91
6/28/2013,73.54166667,80,68,65,60.83333333,10.91666667,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,6,28,2013,90,90,90,66,54,50,74.4702381,71.97619048,70.44444444,68.07886905,3.44,3.44,3.64,4.39,4.66,4.82,5.69,1.48,1.48,1.48,2.4,2.4,2.4,0.2,1.02,1.03,1.22,2.05,2,2.25,3.02,5.06
6/29/2013,66.20833333,70,64,79,59.41666667,12.20833333,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,6,29,2013,90,90,90,66,54,50,74.4702381,72.61309524,71.11309524,68.15922619,2.65,3.44,3.64,4.39,4.66,4.82,5.39,1.48,1.48,1.48,2.4,2.4,2.4,0.99,1.02,0.73,2.01,1.75,2,2.74,3.02,5.06
6/30/2013,68.5,76,62,57.79166667,51.91666667,14,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,6,30,2013,90,90,90,64,54,54,73.45833333,72.32440476,71.28571429,68.09672619,2.61,3.44,3.47,3.64,4.66,4.81,4.83,1.48,1.48,1.48,2.4,2.4,2.4,0.86,1.19,0.17,2.05,1.36,2,2.22,3.19,5.06
7/1/2013,67.75,75,60,56.91666667,51.29166667,12.20833333,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,7,1,2013,90,90,90,62,54,54,72.32738095,71.73214286,71.21031746,68.65178571,2.61,3.44,3.47,3.64,4.65,4.66,4.82,1.48,1.48,1.48,2.4,2.4,2.4,0.86,1.18,0.17,2.04,1.35,1.99,2.21,3.17,5.07
7/2/2013,63.54166667,67,61,67.45833333,52.5,11.125,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,7,2,2013,90,90,90,60,54,54,71.35119048,71.26190476,71.16865079,69.07291667,2.43,2.65,3.44,3.64,4.39,4.66,4.82,1.48,1.48,1.48,2.4,2.4,2.4,1.01,0.95,0.43,1.96,1.38,2.02,2.39,2.97,4.24
7/3/2013,65.125,71,60,85.125,60.54166667,5.333333333,0.02,CHICAGO OHARE INTL AP,41.995,-87.9336,662,7,3,2013,90,90,90,60,54,54,69.71428572,71.45833333,70.68055556,69.17261905,2.4,2.61,3.44,3.47,4.39,4.66,4.82,1.48,1.48,1.48,2.4,2.4,2.4,1.04,0.95,0.43,1.99,1.38,1.82,2.42,2.77,3.68
7/4/2013,71.16666667,81,58,71.75,60.625,5.083333333,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,7,4,2013,90,90,90,60,59,54,68.76190476,71.43154762,70.36111111,69.3125,0.94,2.63,3.46,3.49,3.66,4.67,4.83,0.92,1.48,1.48,2.4,2.4,2.4,2.52,0.2,1.17,2.72,1.37,2.56,3.89,2.76,3.08
7/5/2013,74.75,85,61,64.91666667,61.04166667,4.833333333,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,7,5,2013,81,90,90,58,58,54,67.97619048,71.22321429,70.64285714,69.82738095,0.02,2.45,3.46,3.46,3.66,4.41,4.68,0.02,1.48,1.48,0.92,2.4,2.4,3.44,0.2,1.02,3.64,1.22,2.05,4.66,2.25,3.02
7/6/2013,75.16666667,82,66,71,64.875,4.541666667,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,7,6,2013,85,90,90,58,58,54,68.14880952,71.30952381,71.125,70.37202381,0.02,2.42,2.67,3.46,3.66,4.41,4.68,0.02,1.48,1.48,0.02,2.4,2.4,2.65,0.99,1.02,3.64,2.01,1.75,4.66,2.74,3.02
7/7/2013,78.91666667,87,71,69,67.54166667,6.875,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,7,7,2013,85,90,90,58,58,54,69.42857143,71.44345238,71.35912699,70.82142857,0.02,0.94,2.63,3.46,3.49,3.66,4.68,0.02,1.48,1.48,0.02,2.4,2.4,2.61,0.86,1.19,3.47,2.05,1.36,4.66,2.22,3.19
7/8/2013,78.45833333,85,70,79.33333333,71.54166667,8.375,0.5,CHICAGO OHARE INTL AP,41.995,-87.9336,662,7,8,2013,87,90,90,58,58,54,70.91666667,71.62202381,71.46031746,71.13690476,0.02,0.02,2.63,3.46,3.49,3.66,4.67,0.02,1.48,1.48,0.02,2.4,2.4,2.61,0.86,1.18,3.47,2.04,1.35,4.65,2.21,3.17
7/9/2013,79.79166667,85,74,81.79166667,73.70833333,7.208333333,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,7,9,2013,87,90,90,58,58,54,72.44642857,71.89880953,71.65674603,71.48809524,0.52,0.52,2.95,3.17,3.96,4.16,4.91,0.5,1.48,1.48,0.5,2.4,2.4,2.43,1.01,0.95,3.44,1.96,1.38,4.39,2.39,2.97
7/10/2013,78.54166667,85,67,64.58333333,64.875,8.333333333,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,7,10,2013,87,90,90,58,58,54,74.76785714,72.24107143,72.56150794,71.70238095,0.52,0.52,2.92,3.13,3.96,3.99,4.91,0.5,1.48,1.48,0.5,2.4,2.4,2.4,1.04,0.95,3.44,1.99,1.38,4.39,2.42,2.77
7/11/2013,72.29166667,81,64,53.45833333,53.20833333,7.375,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,7,11,2013,87,90,90,58,58,58,76.68452381,72.72321429,73.18253968,71.94196429,0.5,0.52,1.44,3.13,3.96,3.99,4.16,0.5,0.92,1.48,0.5,2.4,2.4,0.94,2.52,0.2,3.46,2.72,1.37,3.66,3.89,2.76
7/12/2013,72.5,83,59,52.04166667,52.95833333,4.958333333,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,7,12,2013,87,87,90,61,58,58,76.8452381,72.41071429,73.09722222,72.19345238,0.5,0.52,0.52,2.95,3.96,3.96,4.16,0.5,0.5,1.48,0.5,0.92,2.4,0.02,3.44,0.2,3.46,3.64,1.22,3.66,4.66,2.25
7/13/2013,75.08333333,83,63,59.08333333,58.91666667,7.375,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,7,13,2013,87,87,90,59,58,58,76.52380953,72.33630953,73.04761905,72.47470238,0.5,0.52,0.52,2.92,3.17,3.96,4.16,0.5,0.5,1.48,0.5,0.5,2.4,0.02,2.65,0.99,2.67,3.64,2.01,3.66,4.66,2.74
7/14/2013,79.29166667,87,72,65.25,66.33333333,7.541666667,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,7,14,2013,87,87,90,59,58,58,76.51190476,72.9702381,73.13293651,72.64732143,0.5,0.5,0.52,1.44,3.13,3.96,3.99,0.5,0.5,1.48,0.5,0.5,2.4,0.02,2.61,0.86,2.63,3.47,2.05,3.49,4.66,2.22
7/15/2013,79.75,89,71,76.875,71.625,5.125,0.09,CHICAGO OHARE INTL AP,41.995,-87.9336,662,7,15,2013,87,87,90,59,58,58,76.56547619,73.74107143,73.26984127,72.73660714,0.5,0.5,0.52,0.52,3.13,3.96,3.99,0.5,0.5,1.48,0.5,0.5,2.4,0.02,2.61,0.86,2.63,3.47,2.04,3.49,4.65,2.21
7/16/2013,82.83333333,91,73,72,72.33333333,6.666666667,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,7,16,2013,89,89,90,59,58,58,76.75,74.59821429,73.51587302,72.93005953,0.09,0.59,0.61,0.61,3.04,3.26,4.05,0.09,0.5,1.48,0.5,0.5,2.4,0.52,2.43,1.01,2.95,3.44,1.96,3.96,4.39,2.39
7/17/2013,85.125,94,76,65,71.58333333,6.916666667,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,7,17,2013,91,91,91,59,58,58,77.18452381,75.97619048,73.88888889,73.71726191,0.09,0.59,0.61,0.61,3.01,3.22,4.05,0.09,0.5,1.48,0.09,0.5,2.4,0.52,2.4,1.04,2.92,3.44,1.99,3.96,4.39,2.42
7/18/2013,85.125,94,77,66.70833333,72.29166667,7.916666667,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,7,18,2013,94,94,94,59,58,58,78.125,77.40476191,74.52380952,74.41815476,0.09,0.59,0.59,0.61,1.53,3.22,4.05,0.09,0.5,0.92,0.09,0.5,2.4,0.5,0.94,2.52,1.44,3.46,2.72,3.96,3.66,3.89
7/19/2013,85.25,95,72,62.25,69.75,13.91666667,0.58,CHICAGO OHARE INTL AP,41.995,-87.9336,662,7,19,2013,94,94,94,59,59,58,79.95833333,78.40178572,74.9265873,74.8125,0.09,0.09,0.59,0.61,0.61,3.04,4.05,0.09,0.5,0.5,0.09,0.5,0.92,0.5,0.02,3.44,0.52,3.46,3.64,3.96,3.66,4.66
7/20/2013,77.91666667,88,71,65.5,64.20833333,7.541666667,0.06,CHICAGO OHARE INTL AP,41.995,-87.9336,662,7,20,2013,95,95,95,63,59,58,81.7797619,79.15178572,75.48412698,75.23065476,0.67,0.67,1.17,1.19,1.19,3.59,3.84,0.58,0.58,0.58,0.58,0.58,0.58,0.5,0.02,2.65,0.52,2.67,3.64,3.17,3.66,4.66
7/21/2013,75.66666667,87,69,70.54166667,64.79166667,6.75,0.01,CHICAGO OHARE INTL AP,41.995,-87.9336,662,7,21,2013,95,95,95,71,59,58,82.18452381,79.34821429,76.04166667,75.39583333,0.73,0.73,1.23,1.23,1.25,2.17,3.86,0.58,0.58,0.58,0.64,0.64,0.64,0.5,0.02,2.61,0.52,2.63,3.47,3.13,3.49,4.66
7/22/2013,78.66666667,87,71,68,66.54166667,7.5,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,7,22,2013,95,95,95,69,59,58,81.66666667,79.11607143,76.38293651,75.36904762,0.74,0.74,1.24,1.24,1.26,1.26,3.87,0.58,0.58,0.58,0.64,0.64,0.64,0.5,0.02,2.61,0.52,2.63,3.47,3.13,3.49,4.65
7/23/2013,70.70833333,77,63,67.95833333,59.625,11,0.03,CHICAGO OHARE INTL AP,41.995,-87.9336,662,7,23,2013,95,95,95,69,59,58,81.51190476,79.13095238,76.90277778,75.51488095,0.65,0.74,0.74,1.24,1.26,1.26,3.69,0.58,0.58,0.58,0.64,0.64,0.64,0.09,0.52,2.43,0.61,2.95,3.44,3.04,3.96,4.39
7/24/2013,66.41666667,72,61,56,50.25,7.875,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,7,24,2013,95,95,95,63,59,58,79.77976191,78.48214286,77.24404762,75.36160714,0.68,0.77,0.77,1.27,1.29,1.29,3.69,0.58,0.58,0.58,0.64,0.64,0.64,0.09,0.52,2.4,0.61,2.92,3.44,3.01,3.96,4.39
7/25/2013,70.45833333,80,58,58.625,54.29166667,5.083333333,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,7,25,2013,95,95,95,61,59,58,77.10714286,77.61607143,77.30555556,75.16964286,0.68,0.77,0.77,1.27,1.27,1.29,2.21,0.58,0.58,0.58,0.64,0.64,0.64,0.09,0.5,0.94,0.59,1.44,3.46,1.53,3.96,3.66
7/26/2013,66.875,70,63,82.54166667,61.33333333,8.625,0.39,CHICAGO OHARE INTL AP,41.995,-87.9336,662,7,26,2013,95,95,95,58,58,58,75.01190476,77.48511905,77.2718254,74.94791667,0.68,0.68,0.77,0.77,1.27,1.29,1.29,0.58,0.58,0.58,0.64,0.64,0.64,0.09,0.5,0.02,0.59,0.52,3.46,0.61,3.96,3.66
7/27/2013,60.45833333,63,56,72.08333333,51.25,10.45833333,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,7,27,2013,88,95,95,58,58,58,72.38690476,77.08333333,76.8968254,74.70982143,0.49,1.07,1.16,1.16,1.66,1.68,1.68,0.39,0.58,0.58,0.64,0.64,0.64,0.67,0.5,0.02,1.17,0.52,2.67,1.19,3.17,3.66
7/28/2013,61,68,54,65.875,49.125,9,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,7,28,2013,87,95,95,56,56,56,69.89285714,76.03869048,76.19642857,74.50446429,0.43,1.07,1.16,1.16,1.66,1.66,1.68,0.39,0.58,0.58,0.39,0.64,0.64,0.73,0.5,0.02,1.23,0.52,2.63,1.25,3.13,3.49
7/29/2013,65.95833333,74,57,67.91666667,54.91666667,7.041666667,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,7,29,2013,87,95,95,54,54,54,67.79761905,74.73214286,75.34325397,74.23660714,0.42,1.07,1.16,1.16,1.66,1.66,1.68,0.39,0.58,0.58,0.39,0.64,0.64,0.74,0.5,0.02,1.24,0.52,2.63,1.26,3.13,3.49
